"pubmedID","num_inter","n_proteins"
"7526154","1","2"
"8628273","1","2"
"15337770","2","3"
"15356134","2","3"
"24704786","1","2"
"12163161","3","3"
"7510703","1","2"
"1715690","1","2"
"8384556","3","4"
"9856458","10","9"
"10092678","12","9"
"10708759","5","5"
"25921289","1873","1873"
"7657612","2","3"
"8892607","5","6"
"7761838","3","4"
"10488157","3","4"
"10783152","5","5"
"8660853","1","2"
"10430888","1","2"
"9535722","1","2"
"11259588","2","3"
"10455176","8","9"
"12890670","3","4"
"11390650","1","2"
"15929943","7","8"
"9412467","2","3"
"9846481","7","8"
"9729044","1","2"
"9489702","4","5"
"16938345","5","6"
"10811803","3","4"
"24642916","18","15"
"27221712","5","4"
"12646582","1","2"
"9743338","3","3"
"7799925","2","3"
"11960376","9","11"
"7537265","6","7"
"8977179","2","3"
"12085993","1","2"
"10926122","3","4"
"15062102","5","6"
"10980614","2","3"
"21233200","3","4"
"11507676","2","3"
"8605876","1","2"
"11786546","2","3"
"7559568","1","2"
"9121453","4","4"
"12220192","1","2"
"11823862","1","2"
"11779129","1","2"
"14523024","4","5"
"12507498","1","2"
"12514734","3","4"
"14722116","2","3"
"10873601","2","2"
"11941371","4","5"
"9344857","6","7"
"15744307","1","2"
"15766521","1","2"
"11169399","1","2"
"7935360","1","1"
"11167825","5","7"
"2365696","1","2"
"9362479","1","2"
"27703003","3","4"
"8755540","1","2"
"11891224","5","6"
"11342552","1","2"
"9311977","2","3"
"17350650","1","2"
"7548163","4","5"
"8415716","1","2"
"9851866","1","2"
"8136380","1","2"
"8136357","1","2"
"10801826","8","9"
"11707392","2","3"
"11348595","2","4"
"11136974","2","4"
"9298899","1","2"
"8074697","3","4"
"7651399","4","5"
"9245795","2","3"
"8207061","1","2"
"7542250","4","5"
"10959047","1","2"
"1639850","2","3"
"7890674","3","5"
"11226248","8","6"
"9535896","11","8"
"22375065","3","4"
"25468996","525","526"
"27684187","3416","1226"
"10769211","2","3"
"12370829","7","8"
"7876318","3","4"
"9739078","3","3"
"12003790","4","5"
"9434630","3","4"
"11274246","4","5"
"7673114","5","4"
"11711551","3","4"
"16306047","8","6"
"8663237","2","3"
"11790773","8","8"
"12808048","6","7"
"10803460","1","2"
"25900982","265","216"
"11729324","5","5"
"9737862","1","1"
"11113116","2","3"
"11928826","1","2"
"12165521","1","2"
"10986460","3","2"
"11250200","1","2"
"10860730","2","2"
"7617032","1","2"
"7586586","1","2"
"11100730","1","2"
"10604721","1","2"
"9360944","2","3"
"9548733","2","3"
"2745554","11","11"
"7982919","1","2"
"10964919","1","2"
"2522013","1","2"
"6438154","2","3"
"3920216","1","2"
"2829380","1","2"
"4226004","1","2"
"7814888","1","2"
"12133952","5","6"
"21689637","6","5"
"11371191","2","3"
"9428707","1","2"
"2437112","3","4"
"3334852","1","2"
"158022","1","2"
"134998","2","3"
"11257124","1","2"
"10625689","1","2"
"24117177","13","14"
"12189145","1","2"
"10956663","4","4"
"12604689","1","2"
"10978167","13","9"
"9020112","1","2"
"12228252","2","3"
"1939207","1","2"
"12595566","2","3"
"10512713","5","6"
"9234243","1","2"
"11342539","1","2"
"8555184","3","4"
"11027681","1","2"
"14739293","2","3"
"2110366","1","2"
"8607113","1","2"
"3090045","2","3"
"22449964","2","3"
"10543954","2","3"
"12709053","1","2"
"11739414","1","2"
"11438643","3","4"
"10967118","1","2"
"2161846","2","3"
"2544876","1","2"
"9184208","2","3"
"21199867","1","2"
"8830783","2","3"
"11796824","6","7"
"9065424","1","2"
"12808446","1","2"
"8344937","2","3"
"11384978","4","5"
"15861134","2","3"
"12694198","2","3"
"7721771","1","2"
"9830047","1","2"
"11973333","2","3"
"2551064","6","7"
"12354288","1","2"
"7586269","1","2"
"12913003","1","2"
"12944478","1","2"
"16397580","2","3"
"8388810","1","2"
"2166055","1","2"
"9632747","1","2"
"12883638","1","2"
"3031025","1","2"
"11501527","1","2"
"3023326","1","2"
"18376415","2","3"
"16879932","1","2"
"19017363","3","3"
"24457100","7","5"
"14764580","1","2"
"12376466","1","2"
"12195704","1","2"
"12194987","1","2"
"11729201","3","4"
"11297424","1","2"
"10821867","2","2"
"9207175","3","3"
"8195171","3","3"
"8617789","1","1"
"7935391","2","2"
"8940081","3","3"
"12062403","2","2"
"10391677","1","1"
"7523122","3","2"
"11046132","5","3"
"18505839","1","1"
"9815748","2","2"
"12226108","2","3"
"16288208","1","2"
"10964931","1","2"
"2542288","2","2"
"2161888","2","2"
"1847074","1","2"
"11331882","3","4"
"11350938","12","13"
"7691811","1","2"
"12681492","1","2"
"8041791","2","3"
"11266449","3","4"
"7530043","1","2"
"8183548","1","2"
"7688466","1","2"
"8119896","1","2"
"8538796","1","2"
"7545675","1","2"
"19167335","179","47"
"9355745","3","4"
"11903042","3","5"
"17981115","3","6"
"11297552","6","5"
"10806482","4","4"
"7679113","7","4"
"20577048","2","3"
"20534510","3","5"
"9362449","5","6"
"1333047","3","4"
"10026169","12","8"
"11027258","2","3"
"9819414","17","8"
"8947043","2","3"
"9006901","4","5"
"10454568","1","2"
"8647858","5","6"
"12480944","1","2"
"9737977","3","4"
"16456542","6","5"
"24012959","3","3"
"14966296","1","2"
"14514732","1","2"
"10681572","5","5"
"2544881","2","3"
"15767546","3","3"
"1311092","2","3"
"1281549","4","5"
"8780057","2","3"
"10425179","1","1"
"9169421","28","15"
"10982404","2","3"
"9054388","1","2"
"9774457","2","3"
"9312087","1","2"
"10704309","1","2"
"9162084","1","2"
"12775720","2","3"
"9395524","2","3"
"8613703","2","3"
"12782716","5","5"
"11986215","1","2"
"12606711","47","17"
"14681217","11","7"
"11606749","3","2"
"22178926","5","5"
"11953315","2","3"
"11238109","5","6"
"11932255","1","2"
"10497223","1","2"
"16546176","2","3"
"11412103","2","3"
"19843520","7","5"
"2478219","1","2"
"14963009","3","4"
"11723131","1","2"
"10896934","6","7"
"10684262","2","3"
"9686320","3","3"
"11884718","1","2"
"11546839","1","2"
"15299032","1","2"
"1694173","11","7"
"16099422","6","7"
"20639902","3","3"
"10891446","2","3"
"25792870","11","8"
"24658351","3","3"
"11331301","4","5"
"11927607","4","5"
"11683411","2","3"
"12372433","1","2"
"12586840","5","5"
"25669978","1","2"
"1429573","1","2"
"15067009","3","3"
"15379538","1","2"
"7531639","1","2"
"10358085","3","4"
"19279667","1","2"
"15219201","1","2"
"17032655","1","2"
"9351872","1","2"
"18791937","1","2"
"19805198","1","2"
"25849143","3","3"
"7593198","1","2"
"11864709","1","2"
"11877390","3","4"
"9546424","3","3"
"10837138","2","2"
"9677323","2","2"
"8943348","2","3"
"8959326","5","6"
"21996738","4","4"
"7085778","1","1"
"20883446","2","2"
"11744733","10","7"
"10066366","4","4"
"11882663","2","3"
"11342471","1","2"
"11279102","20","15"
"10772961","1","2"
"10487979","1","2"
"23640500","1","2"
"12221107","4","5"
"1730602","4","4"
"9425086","3","4"
"2436691","1","2"
"18789323","3","3"
"18674540","4","4"
"12693941","2","3"
"29187380","132","131"
"10499919","1","2"
"9129046","1","2"
"9128259","2","3"
"10713099","2","2"
"17064811","1","2"
"11081633","2","2"
"26627825","1","2"
"19118202","1","2"
"11247301","1","2"
"11237770","1","2"
"23382219","9","7"
"14568956","2","3"
"11437656","1","2"
"11751937","3","3"
"11573956","1","2"
"10567358","3","4"
"12913096","1","2"
"21982860","59","52"
"12519782","7","7"
"14734561","6","4"
"16204234","20","19"
"20388712","1","1"
"15737996","1","1"
"17283121","9","6"
"22683995","1","1"
"22362888","1","1"
"25673562","2","2"
"26356822","2","2"
"27067600","8","8"
"28190768","19","14"
"12930846","3","3"
"20303835","4","5"
"20302655","4","5"
"21690293","6","7"
"20129057","3","4"
"10082530","1","2"
"11790116","2","3"
"9565608","1","2"
"12898523","1","2"
"14627987","2","3"
"15044383","7","5"
"9312059","1","2"
"23169665","28","15"
"6789904","2","2"
"9584196","1","2"
"14500814","1","2"
"15555565","3","3"
"18971944","5","6"
"12897160","5","6"
"24778456","2","3"
"22365833","632","196"
"9563011","2","3"
"9518481","2","3"
"9398855","1","2"
"20085707","53","44"
"21575865","41","30"
"16794079","10","7"
"10744766","1","2"
"12011073","3","4"
"7918467","2","2"
"3104518","7","5"
"14623329","1","2"
"22863007","20","16"
"14596914","1","2"
"12217960","4","5"
"11948190","2","3"
"19629035","3","4"
"9642267","5","4"
"11443112","5","6"
"6816269","2","3"
"11832247","1","2"
"11509627","2","3"
"10809756","1","2"
"9192675","2","2"
"10097141","2","3"
"20168298","2","2"
"11901144","6","5"
"19556541","2","2"
"30093605","1","2"
"21642537","1","2"
"15123714","1","2"
"18388856","1","2"
"10913159","1","2"
"7518568","1","2"
"12525172","1","2"
"10760273","1","2"
"10827171","1","2"
"11487578","2","3"
"15327768","3","4"
"17218255","2","3"
"11425858","4","4"
"29045831","20","15"
"11050185","1","2"
"11166179","4","5"
"10092233","1","2"
"11585828","1","2"
"11912492","1","2"
"11389840","1","2"
"9469594","2","3"
"11283619","4","4"
"11470413","2","3"
"12388762","3","4"
"7606712","2","3"
"11943150","2","3"
"19632184","5","6"
"23001180","10","10"
"10188731","1","2"
"17145773","8","5"
"22000517","2","3"
"9286858","9","7"
"1553557","1","2"
"11104781","1","2"
"11101505","2","3"
"19521339","1","2"
"19114714","2","3"
"24713462","2","3"
"10428758","1","2"
"10428084","8","5"
"9878055","1","2"
"12569367","6","7"
"12917345","5","6"
"12213813","3","4"
"11551945","9","9"
"11401852","1","2"
"8636142","2","3"
"11739373","1","2"
"12815189","1","2"
"11149959","7","5"
"12944270","2","4"
"9006895","4","6"
"11254757","2","3"
"11997254","9","7"
"9024696","3","4"
"11352924","7","7"
"11853533","1","2"
"574085","1","2"
"12593674","1","2"
"8089102","1","2"
"21777382","2","2"
"10982792","1","2"
"10627502","1","2"
"15174051","291","211"
"10913121","2","2"
"12421832","1","2"
"7685339","1","2"
"12626203","1","2"
"9463375","3","3"
"14517206","1","2"
"10882740","5","6"
"7737110","1","2"
"12677009","2","3"
"10513896","1","2"
"12397072","5","6"
"9694898","6","7"
"12419186","4","5"
"9843499","4","5"
"9822597","1","2"
"10867004","3","3"
"10445846","1","2"
"10958683","3","4"
"14592989","7","8"
"9473484","3","4"
"15469846","4","5"
"14498830","1","2"
"9765244","1","2"
"12213210","3","4"
"15146195","19","20"
"18786636","1","2"
"10988071","1","2"
"12093732","1","2"
"9252351","1","2"
"12021212","1","1"
"10508408","1","1"
"8844841","1","1"
"17472440","1","1"
"20738396","1","1"
"23106816","1","1"
"23416304","1","1"
"9773776","1","2"
"9388210","1","2"
"10497219","1","2"
"14607844","7","6"
"11333259","1","2"
"8861913","4","3"
"7673244","1","1"
"9545252","3","3"
"15805117","3","3"
"21364740","1","1"
"30301766","6","6"
"12171929","25","26"
"20227374","10","7"
"11254741","8","9"
"21504906","10","9"
"15831485","3","3"
"24958773","21","21"
"11310559","20","21"
"15107487","2","3"
"9305916","3","4"
"1477073","1","2"
"11430825","2","3"
"8876181","1","2"
"7673186","1","2"
"14657243","3","4"
"12853968","7","5"
"11601988","3","3"
"11313979","4","5"
"16216273","4","5"
"8668533","1","2"
"17115032","3","4"
"9178907","1","2"
"15576034","3","4"
"22592530","1","2"
"22556262","1","2"
"22606318","4","6"
"15616578","1","2"
"24728180","1","2"
"26751069","8","8"
"8093561","1","2"
"9228079","6","4"
"9465025","2","3"
"22634751","1","2"
"11274057","2","3"
"11005803","2","3"
"9685400","1","2"
"11929879","1","2"
"14988403","4","5"
"10648606","1","2"
"16826239","7","7"
"21209461","21","22"
"19822659","1","2"
"15327775","8","5"
"17065558","4","5"
"11682605","3","3"
"12015309","8","9"
"16288740","3","3"
"9566895","4","5"
"11268218","2","3"
"12937166","1","2"
"18263614","2","3"
"24939902","3","4"
"9667749","1","2"
"11077446","2","4"
"11994305","3","4"
"12400013","6","5"
"11585903","1","2"
"16763556","10","9"
"15149598","1","2"
"20159558","1","2"
"21855803","1","2"
"21791603","3","4"
"23042605","1","2"
"22989887","3","4"
"15342632","2","3"
"23345618","3","3"
"23761444","2","3"
"23388460","2","3"
"25766642","1","2"
"24474685","1","2"
"26988343","1","2"
"27770570","1","2"
"28831681","4","5"
"11358959","1","2"
"9915855","1","2"
"26224785","1","2"
"10871373","1","2"
"12633936","1","2"
"12750383","4","4"
"20600238","3","4"
"11092888","4","5"
"10828065","2","3"
"11022036","3","4"
"10455148","2","3"
"10393198","4","4"
"11376153","1","2"
"26903512","4","5"
"22232658","2","3"
"21725088","4","4"
"15225546","7","7"
"12063248","1","2"
"25184665","1","2"
"10629222","2","3"
"10978339","1","2"
"11554927","1","2"
"12368291","1","2"
"12081642","1","2"
"11784855","1","2"
"16174846","2","3"
"12786946","6","7"
"11595739","1","2"
"10219083","1","2"
"16510448","12","7"
"16000169","3","3"
"11328591","5","4"
"24695737","3","4"
"12766176","13","6"
"12070165","1","2"
"11986310","1","2"
"11724965","2","3"
"12522211","4","5"
"10966654","3","3"
"20962278","5","4"
"10991949","1","2"
"14522994","3","4"
"12819209","2","3"
"10330424","1","2"
"11713228","3","5"
"10455112","2","4"
"9202403","2","3"
"9626554","1","2"
"7984244","2","3"
"23048206","1","2"
"22325776","1","2"
"9388242","3","2"
"11478907","3","3"
"11839762","3","3"
"7592581","1","2"
"19164805","8","7"
"28183703","3","4"
"11416225","2","3"
"11404457","1","2"
"11274220","1","2"
"11027412","2","3"
"9092810","1","2"
"1702714","3","4"
"7509746","1","2"
"8665956","2","3"
"2475499","1","2"
"12031600","1","2"
"24447298","2","3"
"12213892","1","2"
"11606131","1","2"
"8185570","1","2"
"9058374","9","7"
"11205743","14","15"
"9451443","2","3"
"15225636","18","7"
"12376572","26","14"
"22079093","90","91"
"9311996","18","14"
"22863883","6738","1404"
"25599644","13","14"
"29568061","5708","2241"
"16169070","3427","1709"
"17948026","84","21"
"17189198","37","16"
"28292943","126","51"
"15231747","431","330"
"10329130","1","2"
"1615482","2","3"
"2461936","1","2"
"2544585","2","3"
"11106601","1","2"
"12588872","1","2"
"7989361","1","2"
"10026263","2","3"
"1939075","1","2"
"1761551","1","2"
"11099506","1","2"
"10681521","1","2"
"11123896","1","2"
"9183005","4","4"
"9565615","3","4"
"11337501","1","1"
"9528799","1","1"
"8887659","1","1"
"16373505","1","1"
"7568151","3","2"
"10848580","4","4"
"9792841","1","1"
"23455922","4137","1051"
"11447118","4","3"
"18082144","12","13"
"12882984","8","8"
"10348343","3","4"
"10747897","10","10"
"10884347","6","7"
"19631745","1","2"
"9135145","1","2"
"11278865","1","2"
"11555640","6","8"
"8576172","2","3"
"9447982","4","5"
"10866685","1","2"
"11123929","1","2"
"7738010","6","5"
"12473108","1","2"
"11438532","2","2"
"10330179","3","5"
"21903422","409","284"
"11526399","4","5"
"12138106","2","3"
"20484669","4","5"
"10684936","2","3"
"12679338","1","2"
"9733512","4","3"
"12697810","6","5"
"8226933","5","4"
"17979178","182","88"
"11823456","2","3"
"11352917","1","2"
"11741894","2","3"
"8157000","4","5"
"12594221","6","7"
"11134045","2","3"
"10757792","6","5"
"11266467","5","4"
"11279118","8","9"
"17255949","10","9"
"21336309","5","6"
"23241949","3","6"
"19058874","10","8"
"24623782","3","4"
"7969158","2","3"
"7957875","2","3"
"8621729","2","3"
"8394352","2","3"
"7731720","2","3"
"24114843","2","3"
"24746704","6","5"
"9553107","2","3"
"8939914","5","5"
"10748187","1","2"
"8626767","3","4"
"19197339","6","5"
"12792650","4","5"
"9841871","5","6"
"9351825","1","2"
"10806207","2","3"
"11038172","3","3"
"11344130","1","2"
"15299019","5","5"
"15302887","3","4"
"10523642","7","8"
"11044439","2","3"
"12975377","6","8"
"27086506","457","437"
"15353548","1","2"
"10655584","4","4"
"28065597","644","397"
"11781100","6","7"
"9147408","2","2"
"7566652","2","2"
"21163940","318","111"
"8245722","9","4"
"11786908","5","5"
"10949653","1","2"
"12270932","1","2"
"27229929","206","180"
"10650943","3","4"
"9195977","1","2"
"10946280","2","3"
"12403768","4","4"
"9388212","4","5"
"10777583","3","3"
"7589239","1","2"
"8986614","2","3"
"10082579","6","5"
"21726809","15","10"
"10976913","1","2"
"11018044","2","3"
"11342028","1","2"
"9600917","1","2"
"11421580","2","3"
"2779654","1","2"
"12176037","5","6"
"24632723","2","3"
"25672415","1","2"
"10681592","2","3"
"10880513","1","2"
"12060651","1","2"
"12237455","8","9"
"10617656","4","5"
"15031289","2","4"
"14665621","5","5"
"8943344","3","4"
"9285412","2","3"
"10903717","4","4"
"12057992","1","2"
"11806999","3","4"
"11689425","7","6"
"11313386","2","3"
"12774026","3","4"
"9792637","1","2"
"10681522","2","3"
"11751924","2","3"
"10499918","1","2"
"15703304","5","5"
"11323411","1","2"
"11134009","1","2"
"14701753","3","5"
"11453982","1","2"
"12855672","1","2"
"15574420","2","3"
"20308328","2","3"
"14982882","10","7"
"20473329","14","8"
"11382784","1","2"
"10209036","6","6"
"11491537","1","2"
"11433379","3","4"
"15133037","1","2"
"10660620","5","6"
"8624078","1","2"
"11287610","1","2"
"11812650","3","4"
"12135708","5","4"
"10391903","6","7"
"15170389","1","2"
"19172738","10","11"
"19909739","2","4"
"15356145","3","4"
"11489943","7","6"
"11986327","2","3"
"9632781","4","5"
"11447289","1","2"
"11360177","3","4"
"25159185","4","5"
"11432792","3","4"
"12796776","3","4"
"14652006","2","3"
"9110989","1","2"
"9512010","1","2"
"8620924","2","3"
"26402096","91","92"
"11544253","2","3"
"15128762","1","2"
"8879209","9","7"
"9422771","3","3"
"9973385","3","3"
"11328818","2","3"
"10748123","2","3"
"9857190","5","4"
"28330616","941","575"
"27880917","1327","1045"
"12490286","2","3"
"10593904","1","2"
"8428962","1","2"
"8146182","1","2"
"7620160","1","2"
"8641360","1","2"
"11313993","1","2"
"10557082","1","2"
"12234928","2","3"
"9118959","3","4"
"7628014","2","2"
"12700241","3","3"
"9049255","3","3"
"9584610","1","2"
"12810820","1","2"
"12615970","1","2"
"9151699","2","2"
"8574854","2","2"
"9842885","5","4"
"9531263","4","3"
"11920268","2","2"
"7518460","1","1"
"27432908","1514","887"
"7629131","2","3"
"8638162","1","2"
"10458769","1","2"
"11723252","1","2"
"9305905","1","2"
"7512963","3","4"
"8647855","3","4"
"9261115","3","4"
"14699166","2","3"
"10072516","1","2"
"11356834","4","4"
"10747947","6","5"
"10800945","3","4"
"10835420","1","2"
"9765283","1","2"
"8760799","1","2"
"10660565","1","2"
"14662855","2","3"
"9632768","2","3"
"12167620","3","4"
"19116273","3","5"
"10585470","1","2"
"9211920","3","5"
"10903736","1","2"
"11178971","1","2"
"11895767","2","3"
"10984498","3","4"
"11171996","1","2"
"11842093","17","10"
"7768901","2","3"
"12361947","1","2"
"7716523","1","2"
"9148918","3","4"
"9603468","3","5"
"8577729","1","2"
"12393607","2","2"
"18802077","4","5"
"12138091","1","2"
"15549731","1","2"
"15184070","2","3"
"10229828","1","2"
"11160222","3","4"
"12950167","1","2"
"8626535","1","2"
"10521452","2","3"
"7518772","3","3"
"15978577","19","19"
"10777529","5","5"
"11923305","3","4"
"10698938","1","2"
"23532252","4","5"
"12036962","1","2"
"11694501","2","3"
"12082107","1","2"
"11007774","1","2"
"16115959","2","3"
"9600099","3","4"
"17092689","3","4"
"12857726","2","3"
"16537444","3","4"
"17974954","1","2"
"15866871","2","3"
"11788587","6","7"
"10350489","1","2"
"25288805","1","2"
"16388599","1","2"
"9499405","7","8"
"8940134","3","4"
"9407132","3","4"
"9418872","1","2"
"10889023","2","3"
"11579209","5","6"
"10480872","3","3"
"7514173","1","2"
"8940099","1","2"
"25639869","8","7"
"10521598","1","2"
